UserId,Data
U1,"structure of plywood and corrugated iron. Over time,"
U1,youd save up money and build a brick wall. One
U1,wall. Then youd save up and build another wall.
U1,"Then, years later, a third wall and eventually a"
U1,"fourth. Now you had a room, one room for everyone"
U1,"in your family to sleep, eat, do everything. Then"
U1,youd save up for a roof. Then windows. Then youd
U1,plaster the thing. Then your daughter would start a
U1,"family. There was nowhere for them to go, so theyd"
U1,move in with you. Youd add another corrugated-
U1,"iron structure onto your brick room and slowly, over"
U1,"years, turn that into a proper room for them as well."
U1,Now your house had two rooms. Then three. Maybe
U1,"four. Slowly, over generations, youd keep trying to"
U1,get to the point where you had a home.
U1,My grandmother lived in Orlando East. She had
U1,a two-room house. Not a two-bedroom house. A two-
U1,"room house. There was a bedroom, and then there"
U1,was basically a living room/kitchen/everything-else
U1,room. Some might say we lived like poor people. I
U1,prefer open plan. My mom and I would stay there
U1,during school holidays. My aunt and cousins would
U1,be there whenever she was on the outs with Dinky.
U1,"We all slept on the floor in one room, my mom and"
U1,"me, my aunt and my cousins, my uncle and my"
U1,grandmother and my great-grandmother. The adults
U1,"each had their own foam mattresses, and there was"
U1,"one big one that wed roll out into the middle, and"
U1,the kids slept on that.
U1,We had two shanties in the backyard that my
U1,grandmother would rent out to migrants and
U1,seasonal workers. We had a small peach tree in a
U1,tiny patch on one side of the house and on the other
U1,side my grandmother had a driveway. I never
U1,understood why my grandmother had a driveway.
U1,She didnt have a car. She didnt know how to drive.
U1,Yet she had a driveway. All of our neighbors had
U1,"driveways, some with fancy, cast-iron gates. None of"
U1,"them had cars, either. There was no future in which"
U1,most of these families would ever have cars. There
U1,"was maybe one car for every thousand people, yet"
U1,almost everyone had a driveway. It was almost like
U1,building the driveway was a way of willing the car to
U1,happen. The story of Soweto is the story of the
U1,driveways. Its a hopeful place.
U1,
U1,"Sadly, no matter how fancy you made your house,"
U1,there was one thing you could never aspire to
U1,improve: your toilet. There was no indoor running
U1,"water, just one communal outdoor tap and one"
U1,outdoor toilet shared by six or seven houses. Our
U1,toilet was in a corrugated-iron outhouse shared
U1,"among the adjoining houses. Inside, there was a"
U1,concrete slab with a hole in it and a plastic toilet seat
U1,"on top there had been a lid at some point, but it had"
U1,broken and disappeared long ago. We couldnt afford
U1,"toilet paper, so on the wall next to the seat was a wire"
U1,hanger with old newspaper on it for you to wipe. The
U1,"newspaper was uncomfortable, but at least I stayed"
U1,informed while I handled my business.
U1,The thing that I couldnt handle about the
U1,outhouse was the flies. It was a long drop to the
U1,"bottom, and they were always down there, eating on"
U1,"the pile, and I had an irrational, all-consuming fear"
U1,that they were going to fly up and into my bum.
U1,"One afternoon, when I was around five years"
U1,"old, my gran left me at home for a few hours to go"
U1,"run errands. I was lying on the floor in the bedroom,"
U1,"reading. I needed to go, but it was pouring down"
U1,"rain. I was dreading going outside to use the toilet,"
U1,"getting drenched running out there, water dripping"
U1,"on me from the leaky ceiling, wet newspaper, the"
U1,flies attacking me from below. Then I had an idea.
U1,Why bother with the outhouse at all Why not put
U1,some newspaper on the floor and do my business
U1,like a puppy That seemed like a fantastic idea. So
U1,"thats what I did. I took the newspaper, laid it out on"
U1,"the kitchen floor, pulled down my pants, and"
U1,squatted and got to it.
U1,"When you shit, as you first sit down, youre not"
U1,fully in the experience yet. You are not yet a shitting
U1,person. Youre transitioning from a person about to
U1,shit to a person who is shitting. You dont whip out
U1,your smartphone or a newspaper right away. It takes
U1,a minute to get the first shit out of the way and get in
U1,the zone and get comfortable. Once you reach that
U1,"moment, thats when it gets really nice."
U1,"Its a powerful experience, shitting. Theres"
U1,"something magical about it, profound even. I think"
U1,God made humans shit in the way we do because it
U1,brings us back down to earth and gives us humility. I
U1,"dont care who you are, we all shit the same. Beyonc"
U1,shits. The pope shits. The Queen of England shits.
U1,"When we shit we forget our airs and our graces, we"
U1,forget how famous or how rich we are. All of that
U1,goes away.
U1,You are never more yourself than when youre
U1,taking a shit. You have that moment where you
U1,"realize, This is me. This is who I am. You can pee"
U1,"without giving it a second thought, but not so with"
U1,shitting. Have you ever looked in a babys eyes when
U1,its shitting Its having a moment of pure self-
U1,awareness. The outhouse ruins that for you. The
U1,"rain, the flies, you are robbed of your moment, and"
U1,nobody should be robbed of that. Squatting and
U1,"shitting on the kitchen floor that day, I was like,"
U1,Wow. There are no flies. Theres no stress. This is
U1,really great. Im really enjoying this. I knew Id
U1,"made an excellent choice, and I was very proud of"
U1,myself for making it. Id reached that moment where
U1,I could relax and be with myself. Then I casually
U1,looked around the room and I glanced to my left and
U1,"there, just a few feet away, right next to the coal"
U1,"stove, was Koko."
U1,It was like the scene in Jurassic Park when the
U1,children turn and the T. rex is right there. Her eyes
U1,"were wide open, cloudy white and darting around"
U1,"the room. I knew she couldnt see me, but her nose"
U1,was starting to crinkleshe could sense that
U1,something was wrong.
U1,I panicked. I was mid-shit. All you can do when
U1,youre mid-shit is finish shitting. My only option was
U1,"to finish as quietly and as slowly as I could, so thats"
U1,what I decided to do. Then: the softest plop of a
U1,little-boy turd on the newspaper. Kokos head
U1,snapped toward the sound.
U1,Whos there Hallo Hallo
U1,I froze. I held my breath and waited.
U1,Whos there Hallo
U1,"I kept quiet, waited, then started again."
U1,"Is somebody there Trevor, is that you"
U1,Frances Hallo Hallo
U1,She started calling out the whole family.
U1,Nombuyiselo Sibongile Mlungisi Bulelwa
U1,Whos there Whats happening
U1,"It was like a game, like I was trying to hide and a"
U1,blind woman was trying to find me using sonar.
U1,"Every time she called out, I froze. There would be"
U1,"complete silence. Whos there Hallo Id pause,"
U1,"wait for her to settle back in her chair, and then Id"
U1,start up again.
U1,"Finally, after what felt like forever, I finished. I"
U1,"stood up, took the newspaperwhich is not the"
U1,quietest thingand I slowwwwwly folded it over. It
U1,"crinkled. Whos there Again I paused, waited."
U1,"Then I folded it over some more, walked over to the"
U1,"rubbish bin, placed my sin at the bottom, and"
U1,gingerly covered it with the rest of the trash. Then I
U1,"tiptoed back to the other room, curled up on the"
U1,"mattress on the floor, and pretended to be asleep."
U1,"The shit was done, no outhouse involved, and Koko"
U1,was none the wiser.
U1,Mission accomplished.
U1,
U1,An hour later the rain had stopped. My grandmother
U1,"came home. The second she walked in, Koko called"
U1,out to her.
U1,Frances Thank God youre here. Theres
U1,something in the house.
U1,What was it
U1,"I dont know, but I could hear it, and there was"
U1,a smell.
U1,My gran started sniffing the air. Dear Lord
U1,"Yes, I can smell it, too. Is it a rat Did something die"
U1,Its definitely in the house.
U1,"They went back and forth about it, quite"
U1,"concerned, and then, as it was getting dark, my"
U1,mother came home from work. The second she
U1,"walked in, my gran called out to her."
U1,"Oh, Nombuyiselo Nombuyiselo Theres"
U1,something in the house
U1,What What do you mean
U1,"Koko told her the story, the sounds, the smells."
U1,"Then my mom, who has a keen sense of smell,"
U1,"started going around the kitchen, sniffing. Yes, I can"
U1,smell it. I can find itI can find it She went to the
U1,"rubbish bin. Its in here. She lifted out the rubbish,"
U1,"pulled out the folded newspaper underneath, and"
U1,"opened it up, and there was my little turd. She"
U1,showed it to gran.
U1,Look
U1,What How did it get there
U1,"Koko, still blind, still stuck in her chair, was"
U1,dying to know what was happening.
U1,Whats going on she cried. Whats going
U1,on Did you find it
U1,"Its shit, Mom said. Theres shit in the bottom"
U1,of the dustbin.
U1,But how Koko said. There was no one
U1,here
U1,Are you sure there was no one here
U1,Yes. I called out to everyone. Nobody came.
U1,My mother gasped. Weve been bewitched Its
U1,a demon
U1,"For my mother, this was the logical conclusion."
U1,Because thats how witchcraft works. If someone has
U1,"put a curse on you or your home, there is always the"
U1,"talisman or totem, a tuft of hair or the head of a cat,"
U1,"the physical manifestation of the spiritual thing,"
U1,proof of the demons presence.
U1,"Once my mom found the turd, all hell broke"
U1,loose. This was serious. They had evidence. She
U1,came into the bedroom.
U1,Trevor Trevor Wake up
U1,"What I said, playing dumb. Whats going"
U1,on
U1,Come Theres a demon in the house
U1,She took my hand and dragged me out of bed. It
U1,"was all hands on deck, time for action. The first thing"
U1,we had to do was go outside and burn the shit. Thats
U1,what you do with witchcraft the only way to destroy
U1,it is to burn the physical thing. We went out to the
U1,"yard, and my mom put the newspaper with my little"
U1,"turd on the driveway, lit a match, and set it on fire."
U1,Then my mom and my gran stood around the
U1,"burning shit, praying and singing songs of praise."
U1,The commotion didnt stop there because when
U1,"theres a demon around, the whole community has"
U1,to join together to drive it out. If youre not part of
U1,"the prayer, the demon might leave our house and go"
U1,to your house and curse you. So we needed everyone.
U1,The alarm was raised. The call went out. My tiny old
U1,"gran was out the gate, going up and down the block,"
U1,calling to all the other old grannies for an emergency
U1,prayer meeting. Come Weve been bewitched
U1,"I stood there, my shit burning in the driveway,"
U1,my poor aged grandmother tottering up and down
U1,"the street in a panic, and I didnt know what to do. I"
U1,"knew there was no demon, but there was no way I"
U1,could come clean. The hiding I would have to
U1,endure Good Lord. Honesty was never the best
U1,policy when it came to a hiding. I kept quiet.
U1,Moments later the grannies came streaming in
U1,"with their Bibles, through the gate and up the"
U1,"driveway, a dozen or more at least. Everyone went"
U1,inside. The house was packed. This was by far the
U1,biggest prayer meeting wed ever hadthe biggest
U1,thing that had ever happened in the history of our
U1,"home, period. Everyone sat in the circle, praying and"
U1,"praying, and the prayers were strong. The grannies"
U1,were chanting and murmuring and swaying back
U1,"and forth, speaking in tongues. I was doing my best"
U1,to keep my head low and stay out of it. Then my
U1,"grandmother reached back and grabbed me, pulled"
U1,"me into the middle of the circle, and looked into my"
U1,eyes.
U1,"Trevor, pray."
U1,"Yes my mother said. Help us Pray, Trevor."
U1,Pray to God to kill the demon
U1,I was terrified. I believed in the power of prayer.
U1,I knew that my prayers worked. So if I prayed to God
U1,"to kill the thing that left the shit, and the thing that"
U1,"left the shit was me, then God was going to kill me. I"
U1,froze. I didnt know what to do. But all the grannies
U1,"were looking at me, waiting for me to pray, so I"
U1,"prayed, stumbling through as best I could."
U1,"Dear Lord, please protect us, um, you"
U1,"know, from whoever did this but, like, we"
U1,dont know what happened exactly and
U1,"maybe it was a big misunderstanding and,"
U1,"you know, maybe we shouldnt be quick to"
U1,judge when we dont know the whole story
U1,"and, I mean, of course you know best,"
U1,"Heavenly Father, but maybe this time it"
U1,"wasnt actually a demon, because who can"
U1,"say for certain, so maybe cut whoever it"
U1,was a break
U1,It was not my best performance. Eventually I
U1,wrapped it up and sat back down. The praying
U1,"continued. It went on for some time. Pray, sing, pray."
U1,"Sing, pray, sing. Sing, sing, sing. Pray, pray, pray."
U1,Then everyone finally felt that the demon was gone
U1,"and life could continue, and we had the big amen"
U1,and everyone said good night and went home.
U1,"That night I felt terrible. Before bed, I quietly"
U1,"prayed, God, I am so sorry for all of this. I know this"
U1,was not cool. Because I knew: God answers your
U1,prayers. God is your father. Hes the man whos there
U1,"for you, the man who takes care of you. When you"
U1,"pray, He stops and He takes His time and He listens,"
U1,and I had subjected Him to two hours of old
U1,grannies praying when I knew that with all the pain
U1,and suffering in the world He had more important
U1,things to deal with than my shit.
U1,When I was growing up we used to get American TV shows
U1,"rebroadcast on our stations: Doogie Howser, M.D. Murder,"
U1,She Wrote Rescue 911 with William Shatner. Most of them
U1,were dubbed into African languages. ALF was in Afrikaans.
U1,Transformers was in Sotho. But if you wanted to watch them
U1,"in English, the original American audio would be simulcast"
U1,on the radio. You could mute your TV and listen to that.
U1,"Watching those shows, I realized that whenever black people"
U1,"were on-screen speaking in African languages, they felt"
U1,familiar to me. They sounded like they were supposed to
U1,"sound. Then Id listen to them in simulcast on the radio, and"
U1,they would all have black American accents. My perception
U1,of them changed. They didnt feel familiar. They felt like
U1,foreigners.
U1,"Language brings with it an identity and a culture, or at"
U1,least the perception of it. A shared language says Were the
U1,same. A language barrier says Were different. The
U1,architects of apartheid understood this. Part of the effort to
U1,divide black people was to make sure we were separated not
U1,"just physically but by language as well. In the Bantu schools,"
U1,children were only taught in their home language. Zulu kids
U1,learned in Zulu. Tswana kids learned in Tswana. Because of
U1,"this, wed fall into the trap the government had set for us"
U1,"and fight among ourselves, believing that we were different."
U1,The great thing about language is that you can just as
U1,easily use it to do the opposite: convince people that they are
U1,the same. Racism teaches us that we are different because of
U1,"the color of our skin. But because racism is stupid, its easily"
U1,tricked. If youre racist and you meet someone who doesnt
U1,"look like you, the fact that he cant speak like you reinforces"
U1,"your racist preconceptions: Hes different, less intelligent. A"
U1,brilliant scientist can come over the border from Mexico to
U1,"live in America, but if he speaks in broken English, people"
U1,"say, Eh, I dont trust this guy."
U1,But hes a scientist.
U1,"In Mexican science, maybe. I dont trust him."
U1,"However, if the person who doesnt look like you speaks"
U1,"like you, your brain short-circuits because your racism"
U1,"program has none of those instructions in the code. Wait,"
U1,"wait, your mind says, the racism code says if he doesnt"
U1,"look like me he isnt like me, but the language code says if he"
U1,speaks like me heis like me Something is off here. I cant
U1,figure this out.
U1,CHAMELEON
U1,One afternoon I was playing with my cousins. I was a
U1,doctor and they were my patients. I was operating on
U1,my cousin Bulelwas ear with a set of matches when I
U1,accidentally perforated her eardrum. All hell broke
U1,loose. My grandmother came running in from the
U1,kitchen. Kwenzeka ntoni Whats happening
U1,There was blood coming out of my cousins head. We
U1,were all crying. My grandmother patched up
U1,Bulelwas ear and made sure to stop the bleeding.
U1,But we kept crying. Because clearly wed done
U1,"something we were not supposed to do, and we knew"
U1,we were going to be punished. My grandmother
U1,finished up with Bulelwas ear and whipped out a
U1,belt and she beat the shit out of Bulelwa. Then she
U1,"beat the shit out of Mlungisi, too. She didnt touch"
U1,me.
U1,Later that night my mother came home from
U1,work. She found my cousin with a bandage over her
U1,ear and my gran crying at the kitchen table.
U1,Whats going on my mom said.
U1,"Oh, Nombuyiselo, she said. Trevor is so"
U1,naughty. Hes the naughtiest child Ive ever come
U1,across in my life.
U1,Then you should hit him.
U1,I cant hit him.
U1,Why not
U1,"Because I dont know how to hit a white child,"
U1,"she said. A black child, I understand. A black child,"
U1,"you hit them and they stay black. Trevor, when you"
U1,hit him he turns blue and green and yellow and red.
U1,Ive never seen those colors before. Im scared Im
U1,going to break him. I dont want to kill a white
U1,person. Im so afraid. Im not going to touch him.
U1,And she never did.
U1,My grandmother treated me like I was white.
U1,"My grandfather did, too, only he was even more"
U1,"extreme. He called me Mastah. In the car, he"
U1,insisted on driving me as if he were my chauffeur.
U1,Mastah must always sit in the backseat. I never
U1,challenged him on it. What was I going to say I
U1,"believe your perception of race is flawed,"
U1,Grandfather. No. I was five. I sat in the back.
U1,There were so many perks to being white in a
U1,"black family, I cant even front. I was having a great"
U1,time. My own family basically did what the American
U1,justice system does: I was given more lenient
U1,treatment than the black kids. Misbehavior that my
U1,"cousins would have been punished for, I was given a"
U1,warning and let off. And I was way naughtier than
U1,either of my cousins. It wasnt even close. If
U1,something got broken or if someone was stealing
U1,"grannys cookies, it was me. I was trouble."
U1,My mom was the only force I truly feared. She
U1,"believed if you spare the rod, you spoil the child. But"
U1,"everyone else said, No, hes different, and they"
U1,"gave me a pass. Growing up the way I did, I learned"
U1,how easy it is for white people to get comfortable
U1,with a system that awards them all the perks. I knew
U1,my cousins were getting beaten for things that Id
U1,"done, but I wasnt interested in changing my"
U1,"grandmothers perspective, because that would"
U1,"mean Id get beaten, too. Why would I do that So"
U1,that Id feel better Being beaten didnt make me feel
U1,better. I had a choice. I could champion racial justice
U1,"in our home, or I could enjoy grannys cookies. I"
U1,went with the cookies.
U1,
U1,At that point I didnt think of the special treatment
U1,as having to do with color. I thought of it as having
U1,"to do with Trevor. It wasnt, Trevor doesnt get"
U1,"beaten because Trevor is white. It was, Trevor"
U1,doesnt get beaten because Trevor is Trevor. Trevor
U1,cant go outside. Trevor cant walk without
U1,supervision. Its because Im me thats why this is
U1,happening. I had no other points of reference. There
U1,"were no other mixed kids around so that I could say,"
U1,"Oh, this happens to us."
U1,Nearly one million people lived in Soweto.
U1,Ninety-nine point nine percent of them were black
U1,and then there was me. I was famous in my
U1,neighborhood just because of the color of my skin. I
U1,was so unique people would give directions using me
U1,as a landmark. The house on Makhalima Street. At
U1,the corner youll see a light-skinned boy. Take a right
U1,there.
U1,Whenever the kids in the street saw me theyd
U1,"yell, Indoda yomlungu The white man Some of"
U1,them would run away. Others would call out to their
U1,parents to come look. Others would run up and try to
U1,touch me to see if I was real. It was pandemonium.
U1,What I didnt understand at the time was that the
U1,other kids genuinely had no clue what a white person
U1,was. Black kids in the township didnt leave the
U1,township. Few people had televisions. Theyd seen
U1,"the white police roll through, but theyd never dealt"
U1,"with a white person face-to-face, ever."
U1,Id go to funerals and Id walk in and the
U1,bereaved would look up and see me and theyd stop
U1,crying. Theyd start whispering. Then theyd wave
U1,"and say, Oh like they were more shocked by me"
U1,walking in than by the death of their loved ones. I
U1,think people felt like the dead person was more
U1,important because a white person had come to the
U1,funeral.
U1,"After a funeral, the mourners all go to the house"
U1,of the surviving family to eat. A hundred people
U1,"might show up, and youve got to feed them. Usually"
U1,you get a cow and slaughter it and your neighbors
U1,come over and help you cook. Neighbors and
U1,acquaintances eat outside in the yard and in the
U1,"street, and the family eats indoors. Every funeral I"
U1,"ever went to, I ate indoors. It didnt matter if we"
U1,knew the deceased or not. The family would see me
U1,and invite me in. Awunakuvumela umntana
U1,womlungu ame ngaphandle. Yiza naye apha
U1,"ngaphakathi, theyd say. You cant let the white"
U1,child stand outside. Bring him in here.
U1,As a kid I understood that people were different
U1,"colors, but in my head white and black and brown"
U1,were like types of chocolate. Dad was the white
U1,"chocolate, mom was the dark chocolate, and I was"
U1,the milk chocolate. But we were all just chocolate. I
U1,didnt know any of it had anything to do with race.
U1,I didnt know what race was. My mother never
U1,referred to my dad as white or to me as mixed. So
U1,"when the other kids in Soweto called me white,"
U1,"even though I was light brown, I just thought they"
U1,"had their colors mixed up, like they hadnt learned"
U1,"them properly. Ah, yes, my friend. Youve confused"
U1,aqua with turquoise. I can see how you made that
U1,mistake. Youre not the first.
U1,I soon learned that the quickest way to bridge
U1,the race gap was through language. Soweto was a
U1,melting pot: families from different tribes and
U1,homelands. Most kids in the township spoke only
U1,"their home language, but I learned several languages"
U1,because I grew up in a house where there was no
U1,option but to learn them. My mom made sure
U1,English was the first language I spoke. If youre black
U1,"in South Africa, speaking English is the one thing"
U1,that can give you a leg up. English is the language of
U1,money. English comprehension is equated with
U1,"intelligence. If youre looking for a job, English is the"
U1,difference between getting the job or staying
U1,"unemployed. If youre standing in the dock, English"
U1,is the difference between getting off with a fine or
U1,going to prison.
U1,"After English, Xhosa was what we spoke around"
U1,the house. When my mother was angry shed fall
U1,"back on her home language. As a naughty child, I"
U1,was well versed in Xhosa threats. They were the first
U1,"phrases I picked up, mostly for my own safety"
U1,phrases like Ndiza kubetha entloko. Ill knock you
U1,upside the head. Or Sidenge ndini somntwana.
U1,You idiot of a child. Its a very passionate language.
U1,"Outside of that, my mother picked up different"
U1,languages here and there. She learned Zulu because
U1,its similar to Xhosa. She spoke German because of
U1,my father. She spoke Afrikaans because it is useful to
U1,know the language of your oppressor. Sotho she
U1,learned in the streets.
U1,"Living with my mom, I saw how she used"
U1,"language to cross boundaries, handle situations,"
U1,"navigate the world. We were in a shop once, and the"
U1,"shopkeeper, right in front of us, turned to his"
U1,"security guard and said, in Afrikaans, Volg daai"
U1,"swartes, netnou steel hulle iets. Follow those"
U1,blacks in case they steal something.
U1,"My mother turned around and said, in beautiful,"
U1,"fluent Afrikaans, Hoekom volg jy nie daai swartes"
U1,sodat jy hulle kan help kry waarna hulle soek nie
U1,Why dont you follow these blacks so you can help
U1,them find what theyre looking for
U1,"Ag, jammer he said, apologizing in Afrikaans."
U1,Thenand this was the funny thinghe didnt
U1,apologize for being racist he merely apologized for
U1,"aiming his racism at us. Oh, Im so sorry, he said."
U1,I thought you were like the other blacks. You know
U1,how they love to steal.
U1,I learned to use language like my mother did. I
U1,would simulcastgive you the program in your own
U1,tongue. Id get suspicious looks from people just
U1,walking down the street. Where are you from
U1,theyd ask. Id reply in whatever language theyd
U1,"addressed me in, using the same accent that they"
U1,"used. There would be a brief moment of confusion,"
U1,"and then the suspicious look would disappear. Oh,"
U1,okay. I thought you were a stranger. Were good
U1,then.
U1,It became a tool that served me my whole life.
U1,One day as a young man I was walking down the
U1,"street, and a group of Zulu guys was walking behind"
U1,"me, closing in on me, and I could hear them talking"
U1,to one another about how they were going to mug
U1,me. Asibambe le autie yomlungu. Phuma ngapha
U1,mina ngizoqhamuka ngemuva kwakhe. Lets get
U1,"this white guy. You go to his left, and Ill come up"
U1,behind him. I didnt know what to do. I couldnt
U1,"run, so I just spun around real quick and said,"
U1,Kodwa bafwethu yingani singavele sibambe
U1,"umuntu inkunzi Asenzeni. Mina ngikulindele. Yo,"
U1,"guys, why dont we just mug someone together Im"
U1,ready. Lets do it.
U1,"They looked shocked for a moment, and then"
U1,"they started laughing. Oh, sorry, dude. We thought"
U1,you were something else. We werent trying to take
U1,anything from you. We were trying to steal from
U1,"white people. Have a good day, man. They were"
U1,"ready to do me violent harm, until they felt we were"
U1,"part of the same tribe, and then we were cool. That,"
U1,"and so many other smaller incidents in my life, made"
U1,"me realize that language, even more than color,"
U1,defines who you are to people.
U1,"I became a chameleon. My color didnt change,"
U1,but I could change your perception of my color. If
U1,"you spoke to me in Zulu, I replied to you in Zulu. If"
U1,"you spoke to me in Tswana, I replied to you in"
U1,"Tswana. Maybe I didnt look like you, but if I spoke"
U1,"like you, I was you."
U1,
U1,"As apartheid was coming to an end, South Africas"
U1,elite private schools started accepting children of all
U1,"colors. My mothers company offered bursaries,"
U1,"scholarships, for underprivileged families, and she"
U1,"managed to get me into Maryvale College, an"
U1,expensive private Catholic school. Classes taught by
U1,nuns. Mass on Fridays. The whole bit. I started
U1,"preschool there when I was three, primary school"
U1,when I was five.
U1,"In my class we had all kinds of kids. Black kids,"
U1,"white kids, Indian kids, colored kids. Most of the"
U1,white kids were pretty well off. Every child of color
U1,pretty much wasnt. But because of scholarships we
U1,all sat at the same table. We wore the same maroon
U1,"blazers, the same gray slacks and skirts. We had the"
U1,same books. We had the same teachers. There was
U1,no racial separation. Every clique was racially mixed.
U1,"Kids still got teased and bullied, but it was over"
U1,"usual kid stuff: being fat or being skinny, being tall"
U1,"or being short, being smart or being dumb. I dont"
U1,remember anybody being teased about their race. I
U1,didnt learn to put limits on what I was supposed to
U1,like or not like. I had a wide berth to explore myself.
U1,I had crushes on white girls. I had crushes on black
U1,girls. Nobody asked me what I was. I was Trevor.
U1,"It was a wonderful experience to have, but the"
U1,downside was that it sheltered me from reality.
U1,"Maryvale was an oasis that kept me from the truth, a"
U1,comfortable place where I could avoid making a
U1,tough decision. But the real world doesnt go away.
U1,"Racism exists. People are getting hurt, and just"
U1,because its not happening to you doesnt mean its
U1,"not happening. And at some point, you have to"
U1,choose. Black or white. Pick a side. You can try to
U1,"hide from it. You can say, Oh, I dont pick sides,"
U1,but at some point life will force you to pick a side.
U1,At the end of grade six I left Maryvale to go to H.
U1,"A. Jack Primary, a government school. I had to take"
U1,"an aptitude test before I started, and, based on the"
