UserId,Data
U1,Okay. Have fun.
U1,Umcan I get the keys
U1,The keys to what
U1,To the car.
U1,What car
U1,The BMW. You promised I could drive the
U1,BMW to the dance.
U1,"First go buy me some beers, he said."
U1,He gave me his car keys Tom and I drove to the
U1,"liquor store. I bought Abel a few cases of beer, drove"
U1,"back, and unloaded it for him."
U1,"Okay, I said, can I take the BMW now"
U1,No.
U1,What do you mean no
U1,I mean no. I need my car tonight.
U1,But you promised. You said I could take it.
U1,"Yeah, but I need the car."
U1,I was crushed. I sat there with Tom and begged
U1,him for close to half an hour.
U1,Please.
U1,No.
U1,Please.
U1,Nope.
U1,Finally we realized it wasnt going to happen.
U1,We took the shitty Mazda and drove to Babikis
U1,house. I was an hour late picking her up. She was
U1,completely pissed off. Tom had to go in and convince
U1,"her to come out, and eventually she did."
U1,"She was even more gorgeous than before, in an"
U1,"amazing red dress, but she was clearly not in a great"
U1,"mood. Inside I was quietly starting to panic, but I"
U1,smiled and kept trying my gentlemanly best to be a
U1,"good date, holding the door for her, telling her how"
U1,beautiful she was. Tom and the sister gave us a send-
U1,off and we headed out.
U1,Then I got lost. The dance was being held at
U1,"some venue in a part of town I wasnt familiar with,"
U1,and at some point I got completely turned around
U1,and had no idea where I was. I drove around for an
U1,"hour in the dark, going left, going right, doubling"
U1,"back. I was on my cellphone the whole time,"
U1,"desperately calling people, trying to figure out where"
U1,"I was, trying to get directions. Babiki sat next to me"
U1,"in stony silence the whole time, clearly not feeling"
U1,me or this night at all. I was crashing hard. I was
U1,late. I didnt know where I was going. I was the worst
U1,date shed ever had in her life.
U1,I finally figured out where I was and we made it
U1,"to the dance, nearly two hours late. I parked, jumped"
U1,"out, and ran around to get her door. When I opened"
U1,"it, she just sat there."
U1,Are you ready I said. Lets go in.
U1,No.
U1,"No Whatwhat do you mean, no"
U1,No.
U1,Okaybut why
U1,No.
U1,But we need to go inside. The dance is inside.
U1,No.
U1,"I stood there for another twenty minutes, trying"
U1,"to convince her to come inside, but she kept saying"
U1,no. She wouldnt get out of the car.
U1,"Finally, I said, Okay, Ill be right back."
U1,I ran inside and found Bongani.
U1,Where have you been he said.
U1,Im here But my dates in the car and she wont
U1,come in.
U1,What do you mean she wont come in
U1,I dont know whats going on. Please help me.
U1,We went back out to the parking lot. I took
U1,"Bongani over to the car, and the second he saw her"
U1,he lost it. Jesus in Heaven This is the most
U1,beautiful woman Ive ever seen. You said she was
U1,"beautiful, Trevor, but this is insane. In an instant he"
U1,completely forgot about helping me with Babiki. He
U1,turned and ran back inside and called to the guys.
U1,Guys You gotta come see this Trevor got a date
U1,And shes beautiful Guys Come out here
U1,Twenty guys came running out into the parking
U1,"lot. They clustered around the car. Yo, shes so hot"
U1,"Dude, this girl came with Trevor Guys were"
U1,gawking at her like she was an animal at the zoo.
U1,They were asking to take pictures with her. They
U1,were calling back to more people inside. This is
U1,"insane Look at Trevors date No, no, no, you gotta"
U1,come and see
U1,I was mortified. Id spent four years of high
U1,school carefully avoiding any kind of romantic
U1,"humiliation whatsoever, and now, on the night of the"
U1,"matric dance, the night of all nights, my humiliation"
U1,had turned into a circus bigger than the event itself:
U1,Trevor the undatable clown thought he was going to
U1,"have the most beautiful girl at the dance, but hes"
U1,crashing and burning so lets all go outside and
U1,watch.
U1,"Babiki sat in the passenger seat, staring straight"
U1,"ahead, refusing to budge. I was outside the car,"
U1,"pacing, stressed out. A friend of mine had a bottle of"
U1,"brandy that hed smuggled into the dance. Here, he"
U1,"said, have some of this. Nothing mattered at that"
U1,"point, so I started drinking. Id fucked up. The girl"
U1,didnt like me. The night was done.
U1,Most of the guys eventually wandered back
U1,"inside. I was sitting on the pavement, taking swigs"
U1,"from the brandy bottle, getting buzzed. At some"
U1,point Bongani went back over to the car to try one
U1,last time to convince Babiki to come in. After a
U1,minute his head popped up over the car with this
U1,confused look.
U1,"Yo, Trevor, he said, your date does not speak"
U1,English.
U1,What
U1,Your date. She does not speak any English.
U1,Thats not possible.
U1,I got up and walked over to the car. I asked her a
U1,question in English and she gave me a blank stare.
U1,Bongani looked at me.
U1,How did you not know that your date does not
U1,speak English
U1,II dont know.
U1,Have you never spoken to her
U1,"Of course I haveor, waithave I"
U1,I started flashing back through all the times Id
U1,"been with Babiki, meeting at her flat, hanging out"
U1,"with her friends, introducing her to Abel. Did I talk"
U1,to her then No. Did I talk to her then No. It was
U1,like the scene in Fight Club where Ed Nortons
U1,character flashes back and realizes he and Brad Pitt
U1,have never been in the same room with Helena
U1,Bonham Carter at the same time. He realizes hes
U1,been punching himself the whole time. Hes Tyler
U1,"Durden. In all the excitement of meeting Babiki, the"
U1,times we were hanging out and getting to know each
U1,"other, we were never actually speaking to each other."
U1,It was always through Tom.
U1,Fucking Tom.
U1,Tom had promised hed get me a beautiful date
U1,"for the dance, but he hadnt made any promises"
U1,about any of her other qualities. Whenever we were
U1,"together, she was speaking Pedi to Tom, and Tom"
U1,was speaking English to me. But she didnt speak
U1,"English, and I didnt speak Pedi. Abel spoke Pedi."
U1,Hed learned several South African languages in
U1,"order to deal with his customers, so hed spoken with"
U1,her fluently when they met. But in that moment I
U1,realized Id never actually heard her say anything in
U1,English other than: Yes. No. Hi. Bye. Thats
U1,it: Yes. No. Hi. Bye.
U1,Babiki was so shy that she didnt talk much to
U1,"begin with, and I was so inept with women that I"
U1,didnt know how to talk to her. Id never had a
U1,girlfriend I didnt even know what girlfriend
U1,meant. Someone put a beautiful woman on my arm
U1,"and said, Shes your girlfriend. Id been"
U1,mesmerized by her beauty and just the idea of herI
U1,didnt know I was supposed to talk to her. The naked
U1,"women on my computer, Id never had to talk to"
U1,"them, ask them their opinions, ask them about their"
U1,feelings. And I was afraid Id open my mouth and
U1,"ruin the whole thing, so I just nodded and smiled"
U1,along and let Tom do the talking.
U1,"All three of Babikis older sisters spoke English,"
U1,and her younger sister Lerato spoke a little. So
U1,whenever we hung out with Babiki and her sisters
U1,"and their friends, a lot of the conversation was in"
U1,English. The rest of it was going right by me in Pedi
U1,"or in Sotho, but thats completely normal in South"
U1,Africa so it never bothered me I got enough of the
U1,gist of the conversation from everyones English to
U1,know what was going on. And the way my mind
U1,"works with language, even when Im hearing other"
U1,"languages, they get filtered into English as Im"
U1,hearing them. My mind stores them in English.
U1,When my grandmother and great-grandmother were
U1,hysterically praying to God to destroy the demon
U1,"that had shit on their kitchen floor, all of that"
U1,"transpired in Xhosa, but its stored in English. I"
U1,remember it as English. So whenever I lay in bed at
U1,night dreaming about Babiki and the moments wed
U1,"spent together, I felt like it had transpired in English"
U1,because thats how I remembered it. And Tom had
U1,never said anything about what language she spoke
U1,"or didnt speak, because why would he care He just"
U1,wanted to get his free CDs and get with the sister.
U1,Which is how Id been dating a girl for over a month
U1,the girl I very much believed was my first girlfriend
U1,without ever having had a single conversation with
U1,her.
U1,Now the whole night came rushing back and I
U1,"saw it from her point of view, and it was perfectly"
U1,obvious to me why she didnt want to get out of the
U1,car. She probably hadnt wanted to go to the dance
U1,with me in the first place she probably owed Tom a
U1,"favor, and Tom can talk anyone into anything. Then"
U1,Id left her sitting and waiting for me for an hour and
U1,she was pissed off. Then she got into the car and it
U1,"was the first time we had ever been alone, and she"
U1,realized I couldnt even hold a conversation with her.
U1,Id driven her around and gotten lost in the darka
U1,young girl alone in a car in the middle of nowhere
U1,"with some strange guy, no idea where I was taking"
U1,her. She was probably terrified. Then we got to the
U1,dance and she didnt speak anyones language. She
U1,didnt know anyone. She didnt even know me.
U1,"Bongani and I stood outside the car, staring at"
U1,each other. I didnt know what to do. I tried talking
U1,to her in every language I knew. Nothing worked.
U1,She only spoke Pedi. I got so desperate that I started
U1,trying to talk to her using hand signals.
U1,Please. You. Me. Inside. Dance. Yes
U1,No.
U1,Inside. Dance. Please
U1,No.
U1,I asked Bongani if he spoke Pedi. He didnt. I
U1,ran inside to the dance and ran around looking for
U1,someone who spoke Pedi to help me to convince her
U1,to come in. Do you speak Pedi Do you speak Pedi
U1,Do you speak Pedi Nobody spoke Pedi.
U1,So I never got to go to my matric dance. Other
U1,than the three minutes I spent running through it
U1,"looking for someone who spoke Pedi, I spent the"
U1,whole night in the parking lot. When the dance
U1,"ended, I climbed back into the shitty red Mazda and"
U1,drove Babiki home. We sat in total awkward silence
U1,the whole way.
U1,I pulled up in front of her block of flats in
U1,"Hillbrow, stopped the car, and sat for a moment as I"
U1,tried to figure out the polite and gentlemanly way to
U1,"end the evening. Then, out of nowhere, she leaned"
U1,"over and gave me a kiss. Like, a real kiss, a proper"
U1,kiss. The kind of kiss that made me forget that the
U1,whole disaster had just happened. I was so confused.
U1,I didnt know what I was supposed to do. She pulled
U1,"back and I looked deep into her eyes and thought, I"
U1,have no idea how girls work.
U1,"I got out of the car, walked around to her side,"
U1,and opened her door. She gathered up her dress and
U1,"stepped out and headed toward her flat, and as she"
U1,turned to go I gave her one last little wave.
U1,Bye.
U1,Bye.
U1,"In Germany, no child finishes high school without learning"
U1,about the Holocaust. Not just the facts of it but the how and
U1,"the why and the gravity of itwhat it means. As a result,"
U1,Germans grow up appropriately aware and apologetic.
U1,"British schools treat colonialism the same way, to an extent."
U1,Their children are taught the history of the Empire with a
U1,"kind of disclaimer hanging over the whole thing. Well, that"
U1,"was shameful, now wasnt it"
U1,"In South Africa, the atrocities of apartheid have never"
U1,been taught that way. We werent taught judgment or shame.
U1,We were taught history the way its taught in America. In
U1,"America, the history of racism is taught like this: There was"
U1,slavery and then there was Jim Crow and then there was
U1,Martin Luther King Jr. and now its done. It was the same
U1,for us. Apartheid was bad. Nelson Mandela was freed. Lets
U1,"move on. Facts, but not many, and never the emotional or"
U1,"moral dimension. It was as if the teachers, many of whom"
U1,"were white, had been given a mandate. Whatever you do,"
U1,dont make the kids angry.
U1,GO HITLER
U1,"When I was in grade nine, three Chinese kids"
U1,"transferred to Sandringham: Bolo, Bruce Lee, and"
U1,"John. They were the only Chinese kids in the school,"
U1,out of a thousand pupils. Bolo got his nickname
U1,because he looked like Bolo Yeung from the Jean-
U1,Claude Van Damme movie Bloodsport. Bruce Lees
U1,"name really was Bruce Lee, which made our lives."
U1,"Here was this Chinese guy, quiet, good-looking, in"
U1,"great shape, and his name was Bruce Lee. We were"
U1,"like, This is magic. Thank you, Jesus, for bringing"
U1,"us Bruce Lee. John was just John, which was weird"
U1,because of the other two.
U1,I got to know Bolo because he was one of my
U1,tuck-shop clients. Bolos parents were professional
U1,pirates. They pirated videogames and sold them at
U1,"flea markets. As the son of pirates, Bolo did the same"
U1,thinghe started selling bootleg PlayStation games
U1,around school. Kids would give him their
U1,"PlayStation, and hed bring it back a few days later"
U1,with a chip in it that enabled them to play pirated
U1,"games, which he would then sell them. Bolo was"
U1,friends with this white kid and fellow pirate named
U1,"Andrew, who traded in bootleg CDs. Andrew was two"
U1,grades above me and a real computer geek he even
U1,"had a CD writer at home, back when nobody had CD"
U1,writers.
U1,"One day on my tuck-shop rounds, I overheard"
U1,Andrew and Bolo complaining about the black kids
U1,at school. Theyd realized that they could take
U1,"Andrews and Bolos merchandise, say Ill pay you"
U1,"later, and then not pay, because Andrew and Bolo"
U1,were too scared of black people to go back to ask for
U1,the money. I leaned in to their conversation and
U1,"said, Listen, you shouldnt get upset. Black people"
U1,"dont have any money, so trying to get more stuff for"
U1,less money is just what we do. But let me help. Ill be
U1,your middleman. You give me the merchandise and
U1,"Ill sell it, and then Ill handle getting the money. In"
U1,"return, you give me a cut of the sale. They liked the"
U1,"idea right away, and we became partners."
U1,"As the tuck-shop guy, I was perfectly positioned."
U1,I had my network set up. All I had to do was tap into
U1,it. With the money I made selling CDs and
U1,"videogames, I was able to save up and add new"
U1,components and more memory to my own
U1,computer. Andrew the computer geek showed me
U1,"how to do it, where to buy the cheapest parts, how to"
U1,"assemble them, how to repair them. He showed me"
U1,"how his business worked, too, how to download"
U1,"music, where to get rewritable CDs in bulk. The only"
U1,"thing I was missing was my own CD writer, because"
U1,it was the most expensive component. At the time a
U1,"CD writer cost as much as the rest of the computer,"
U1,"nearly 2,000 rand."
U1,I worked as a middleman for Bolo and Andrew
U1,for a year. Then Bolo left school the rumor was that
U1,his parents got arrested. From that point on I
U1,"worked for Andrew, and then as he was about to"
U1,"matriculate he decided to quit the game. Trevor, he"
U1,"told me, youve been a loyal partner. And, as"
U1,"thanks, he bequeathed unto me his CD writer. At the"
U1,"time, black people barely had access to computers,"
U1,lets start there. But a CD writer That was the stuff
U1,of lore. It was mythical. The day Andrew gave it to
U1,"me, he changed my life. Thanks to him, I now"
U1,"controlled production, sales, distributionI had"
U1,everything I needed to lock down the bootleg
U1,business.
U1,"I was a natural capitalist. I loved selling stuff,"
U1,and I was selling something that everybody wanted
U1,and nobody else could provide. I sold my discs for 30
U1,"rand, around 3. A regular CD in the store cost 100"
U1,"to 150 rand. Once people started buying from me,"
U1,they wouldnt buy real CDs ever againthe deal was
U1,too good.
U1,"I had an instinct for business, but at the time I"
U1,"knew nothing about music, which was odd for"
U1,someone running a music-pirating business. The
U1,"only music I knew, still, was Christian music from"
U1,"church, the only music allowed in my mothers"
U1,house. The CD writer Andrew gave me was a 1x CD
U1,"writer, which meant it copied at the speed it played."
U1,"Every day Id leave school, go to my room, and sit for"
U1,"five to six hours, copying CDs. I had my own"
U1,surround-sound system built with old car speakers
U1,"Id salvaged from the junkers Abel kept in the yard,"
U1,and I strung them up around the room. Even though
U1,"I had to sit there while each CD played, for a long"
U1,time I didnt really listen to them. I knew it was
U1,against the dealers code: Never get high on your
U1,own supply.
U1,"Thanks to the Internet, I could get anyone"
U1,anything. I never judged anyones taste in music.
U1,"You wanted the new Nirvana, I got you the new"
U1,"Nirvana. You wanted the new DMX, I got you the"
U1,"new DMX. Local South African music was big, but"
U1,black American music was what people were
U1,"desperate for, hip-hop and RB. Jagged Edge was"
U1,huge. 112 was huge. I sold a lot of Montell Jordan. So
U1,much Montell Jordan.
U1,"When I started, I had a dial-up connection and a"
U1,24k modem. It would take a day to download an
U1,"album. But technology kept evolving, and I kept"
U1,reinvesting in the business. I upgraded to a 56k
U1,"modem. I got faster CD writers, multiple CD writers."
U1,"I started downloading more, copying more, selling"
U1,"more. Thats when I got two middlemen of my own,"
U1,"my friend Tom, who went to Northview, and my"
U1,"friend Bongani, who lived in Alex."
U1,"One day Bongani came to me and said, You"
U1,know what would make a lot of money Instead of
U1,"copying whole albums, why dont you put the best"
U1,"tracks of different albums onto one CD, because"
U1,people only wanna hear the songs they like. That
U1,"sounded like a great idea, so I started making mix"
U1,CDs. Those sold well. Then a few weeks later
U1,"Bongani came back and said, Can you make the"
U1,tracks fade into one another so the music moves
U1,from track one to track two without a break and the
U1,beat carries on Itll be like a DJ playing a complete
U1,"set the whole night. That sounded like a great idea,"
U1,"too. I downloaded a program called BPM, beats per"
U1,minute. It had a graphical interface that looked like
U1,"two vinyl records side by side, and I could mix and"
U1,"fade between songs, basically everything a DJ can do"
U1,"live. I started making party CDs, and those started"
U1,"selling like hotcakes, too."
U1,
U1,"Business was booming. By matric I was balling,"
U1,"making 500 rand a week. To put that in perspective,"
U1,there are maids in South Africa who still earn less
U1,than that today. Its a shit salary if youre trying to
U1,"support a family, but as a sixteen-year-old living at"
U1,"home with no real expenses, I was living the dream."
U1,"For the first time in my life I had money, and it"
U1,was the most liberating thing in the world. The first
U1,thing I learned about having money was that it gives
U1,you choices. People dont want to be rich. They want
U1,"to be able to choose. The richer you are, the more"
U1,choices you have. That is the freedom of money.
U1,"With money, I experienced freedom on a whole"
U1,new level: I went to McDonalds. People in America
U1,"dont understand, but when an American chain"
U1,"opens in a third-world country, people go crazy."
U1,Thats true to this day. A Burger King opened for the
U1,"first time in South Africa last year, and there was a"
U1,queue around the block. It was an event. Everyone
U1,"was going around saying, I have to eat at Burger"
U1,King. Have you heard Its from America. The
U1,funny thing was that the queue was actually just
U1,white people. White people went bat-shit crazy for
U1,"Burger King. Black people were like, whatever. Black"
U1,people didnt need Burger King. Our hearts were
U1,with KFC and McDonalds. The crazy thing about
U1,McDonalds is that we knew about it long before it
U1,"came, probably from movies. We never even"
U1,dreamed we would ever get one in South Africa
U1,McDonalds seemed to us like one of those American
U1,things that is exclusively American and cant go
U1,anywhere else. Even before we ever tasted
U1,"McDonalds, we knew wed love it, and we did. At"
U1,one point South Africa was opening more
U1,McDonalds than any other country in the world.
U1,With Mandela came freedomand with freedom
U1,came McDonalds. A McDonalds had opened up just
U1,two blocks from our house not long after we moved
U1,"to Highlands North, but my mom would never pay"
U1,"for us to eat there. With my own money I was like,"
U1,Lets do this. I went all in. They didnt have
U1,supersize at the time large was the biggest. So I
U1,"walked up to the counter, feeling very impressed"
U1,"with myself, and I put down my money and said, Ill"
U1,have a large number one.
U1,"I fell in love with McDonalds. McDonalds, to"
U1,"me, tasted like America. McDonalds is America. You"
U1,see it advertised and it looks amazing. You crave it.
U1,"You buy it. You take your first bite, and it blows your"
U1,"mind. Its even better than you imagined. Then,"
U1,"halfway through, you realize its not all its cracked"
U1,"up to be. A few bites later youre like, Hmm, theres a"
U1,"lot wrong with this. Then youre done, you miss it"
U1,"like crazy, and you go back for more."
U1,"Once Id had a taste of America, I never ate at"
U1,"home. I only ate McDonalds. McDonalds,"
U1,"McDonalds, McDonalds, McDonalds. Every night"
U1,my mother would try to cook me dinner.
U1,Tonight were having chicken livers.
U1,"No, Im gonna have McDonalds."
U1,Tonight were having dog bones.
U1,I think Im gonna go with McDonalds again.
U1,Tonight were having chicken feet.
U1,"HmmmmmOkay, Im in. But tomorrow Im"
U1,eating McDonalds.
U1,The money kept rolling in and I was balling out
U1,of control. This is how balling I was: I bought a
U1,cordless telephone. This was before everyone had a
U1,cellphone. The range on this cordless phone was
U1,strong enough that I could put the base outside my
U1,"window, walk the two blocks to McDonalds, order"
U1,"my large number one, walk back home, go up to my"
U1,"room, and fire up my computer, carrying on a"
U1,conversation the whole time. I was that dude
U1,walking down the street holding a giant phone to my
U1,"ear with the aerial fully extended, talking to my"
U1,"friend. Yeah, Im just goin down to McDonalds"
U1,"Life was good, and none of it would have"
U1,"happened without Andrew. Without him, I would"
U1,never have mastered the world of music piracy and
U1,"lived a life of endless McDonalds. What he did, on a"
U1,"small scale, showed me how important it is to"
U1,empower the dispossessed and the disenfranchised
U1,in the wake of oppression. Andrew was white. His
U1,"family had access to education, resources,"
U1,"computers. For generations, while his people were"
U1,"preparing to go to university, my people were"
U1,"crowded into thatched huts singing, Two times two"
U1,is four. Three times two is six. La la la la la. My
U1,family had been denied the things his family had
U1,taken for granted. I had a natural talent for selling to
U1,"people, but without knowledge and resources, where"
U1,was that going to get me People always lecture the
U1,poor: Take responsibility for yourself Make
U1,something of yourself But with what raw materials
U1,are the poor to make something of themselves
U1,"People love to say, Give a man a fish, and hell"
U1,"eat for a day. Teach a man to fish, and hell eat for a"
U1,"lifetime. What they dont say is, And it would be"
U1,nice if you gave him a fishing rod. Thats the part of
U1,the analogy thats missing. Working with Andrew
U1,was the first time in my life I realized you need
U1,someone from the privileged world to come to you
U1,"and say, Okay, heres what you need, and heres"
U1,how it works. Talent alone would have gotten me
U1,nowhere without Andrew giving me the CD writer.
U1,"People say, Oh, thats a handout. No. I still have to"
U1,work to profit by it. But I dont stand a chance
U1,without it.
U1,
U1,One afternoon I was in my room making a CD when
U1,Bongani came over to pick up his inventory. He saw
U1,me mixing songs on my computer.
U1,"This is insane, he said. Are you doing this"
U1,live
U1,Yeah.
U1,"Trevor, I dont think you understand youre"
U1,sitting on a gold mine. We need to do this for a
U1,crowd. You need to come to the township and start
U1,DJing gigs. No one has ever seen a DJ playing on a
U1,computer before.
U1,Bongani lived in Alexandra. Where Soweto is a
U1,"sprawling, government-planned ghetto, Alexandra is"
U1,"a tiny, dense pocket of a shantytown, left over from"
U1,the pre-apartheid days. Rows and rows of cinder-
U1,"block and corrugated-iron shacks, practically stacked"
U1,on top of one another. Its nickname is Gomorrah
U1,because it has the wildest parties and the worst
U1,crimes.
U1,Street parties are the best thing about
U1,"Alexandra. You get a tent, put it up in the middle of"
U1,"the road, take over the street, and youve got a party."
U1,Theres no formal invitations or guest list. You just
U1,"tell a few people, word of mouth travels, and a crowd"
U1,"appears. There are no permits, nothing like that. If"
U1,"you own a tent, you have the right to throw a party in"
U1,your street. Cars creep up to the intersection and the
U1,driver will see the party blocking their way and shrug
U1,and make a U-turn. Nobody gets upset. The only rule
U1,is that if you throw a party in front of somebodys
U1,"house, they get to come and share your alcohol. The"
U1,parties dont end until someone gets shot or a bottle
U1,gets broken on someones face. Thats how it has to
U1,"end otherwise, it wasnt a party."
U1,"Back then, most DJs could spin for only a few"
U1,hours they were limited by the number of vinyls
U1,"they could buy. Since parties went all night, you"
U1,might need five or six DJs to keep the dancing going.
U1,"But I had a massive hard drive stuffed with MP3s,"
U1,which is why Bongani was excited when he saw me
U1,mixinghe saw a way to corner the market.
U1,How much music do you have he asked.
U1,Winamp says I can play for a week.
U1,Well make a fortune.
U1,Our first gig was a New Years Eve party the
U1,summer we graduated from Sandringham. Bongani
U1,"and I took my tower, my giant monitor, and all the"
U1,cables and the keyboard and the mouse. We loaded
U1,everything up in a minibus and brought it over to
U1,"Alex. We took over the street in front of his house,"
U1,"ran the electricity out of his place, set up the"
U1,"computer, set up speakers, and borrowed a tent, and"
U1,people came. It was explosive. By midnight the
U1,whole street was packed from one end to the other.
U1,Ours was the biggest New Years Eve party in
U1,"Alexandra that year, and to have the biggest party in"
U1,"Alexandra is no joke. All night, from far and wide,"
U1,people kept coming. The word spread: Theres a
U1,light-skinned guy who plays music on a computer.
U1,Youve never seen anything like it. I DJd by myself
U1,until dawn. By then me and my friends were so
U1,drunk and exhausted that we passed out on the lawn
U1,outside Bonganis house. The party was so big it
U1,"made our reputation in the hood, instantly. Pretty"
U1,soon we were getting booked all over.
U1,Which was a good thing.
U1,When Bongani and I graduated from high
U1,"school, we couldnt get jobs. There were no jobs for"
U1,us to get. The only ways I had to make money were
U1,"pirating CDs and DJing parties, and now that Id left"
U1,"Sandringham, the minibus drivers and corner kids in"
U1,Alexandra were the single biggest market for my
U1,"CDs. It was also where I was playing the most gigs,"
U1,so to keep earning I naturally gravitated that way.
U1,Most of the white kids I knew were taking a gap year.
U1,Im going to take a gap year and go to Europe.
U1,"Thats what the white kids were saying. So I said, I,"
U1,"too, am going to take a gap year. I am going to take a"
U1,year and go to the township and hang out on the
U1,corner. And thats what I did.
U1,There was a low brick wall running down the
U1,middle of the road in front of Bonganis house in
U1,"Alex, and every day Bongani and I and our crew"
U1,would go sit on the wall. Id bring my CDs. Wed play
U1,music and practice dance moves. We hustled CDs all
U1,day and DJd parties at night. We started getting
U1,"booked for gigs in other townships, other hoods."
U1,Thanks to my computer and modem I was
U1,"getting exclusive tracks few people had access to, but"
U1,that created a problem for me. Sometimes Id play
U1,the new music at parties and people would stand
U1,"around going, What is this How do you dance to"
U1,"it For example, if a DJ plays a song like Watch Me"
U1,"Whip/Nae Naeyes, its a catchy song, but what is"
U1,a whip What is a nae nae For that song to be
U1,popular you have to know how to do the whip and
U1,the nae nae new music works at parties only if
U1,people know how to dance to it. Bongani decided we
U1,needed a dance crew to show people the steps to the
U1,songs we were playing. Because we spent our days
U1,doing nothing but listening to CDs and coming up
U1,"with dance moves, our crew from the corner already"
U1,"knew all the songs, so they became our dancers. And"
U1,"hands down the best, most beautiful, most graceful"
U1,"dancer in the crew was Bonganis neighbor, Hitler."
U1,"Hitler was a great friend of mine, and good Lord"
U1,could that guy dance. He was mesmerizing to watch.
U1,He had a looseness and a fluidity that defied physics
U1,imagine a jellyfish if it could walk on land.
U1,"Incredibly handsome, too, tall and lithe and"
U1,"muscular, with beautiful, smooth skin, big teeth, and"
U1,"a great smile, always laughing. And all he did was"
U1,"dance. Hed be up in the morning, blasting house"
U1,"music or hip-hop, practicing moves the whole day."
U1,"In the hood, everybody knows who the best"
U1,dancer in the crew is. Hes like your status symbol.
U1,When youre poor you dont have cars or nice
U1,"clothes, but the best dancer gets girls, so thats the"
U1,guy you want to roll with. Hitler was our guy. There
U1,were parties with dance competitions. Kids from
U1,every neighborhood would come and bring their best
U1,"dancers. Wed always bring Hitler, and he almost"
U1,always won.
U1,When Bongani and I put together a routine for
U1,"our dance crew, there was no question who was"
U1,going to be the star attraction. We built the whole set
U1,around Hitler. Id warm the crowd up with a few
U1,"songs, then the dancers would come out and do a"
U1,couple of numbers. Once theyd gotten the party
U1,"started, theyd fan out to form a semicircle around"
U1,the stage with a gap in the back for Hitler to enter.
U1,Id crank up Redmans Lets Get Dirty and start
U1,whipping the crowd up even more. Are you ready
U1,I cant hear you Let me hear you make some noise
U1,"People would start screaming, and Hitler would"
U1,jump into the middle of the semicircle and the crowd
U1,would lose it. Hitler would do his thing while the
U1,"guys circled around him, shouting him on. Go Hit-"
U1,ler Go Hit-ler Go Hit-ler Go Hit-ler And because
U1,"this was hip-hop, the crew would do that thing where"
U1,you shoot your arm out in front of you with your
U1,"palm flat, bopping it up and down to the beat. Go"
U1,Hit-ler Go Hit-ler Go Hit-ler Go Hit-ler Wed
U1,"have the whole crowd in a frenzy, a thousand people"
U1,in the street chanting along with their hands in the
U1,air. Go Hit-ler Go Hit-ler Go Hit-ler Go Hit-ler
U1,
U1,"Hitler, although an unusual name, is not unheard-of"
U1,in South Africa. Part of it has to do with the way a lot
U1,of black people pick names. Black people choose
U1,their traditional names with great care those are the
U1,names that have deeply personal meanings. But from
U1,"colonial times through the days of apartheid, black"
U1,people in South Africa were required to have an
U1,English or European name as wella name that
U1,"white people could pronounce, basically. So you had"
U1,"your English name, your traditional name, and your"
U1,last name: Patricia Nombuyiselo Noah. Nine times
U1,"out of ten, your European name was chosen at"
U1,"random, plucked from the Bible or taken from a"
U1,Hollywood celebrity or a famous politician in the
U1,news. I know guys named after Mussolini and
U1,"Napoleon. And, of course, Hitler."
U1,"Westerners are shocked and confused by that,"
U1,but really its a case of the West reaping what it has
U1,"sown. The colonial powers carved up Africa, put the"
U1,"black man to work, and did not properly educate"
U1,him. White people dont talk to black people. So why
U1,would black people know whats going on in the
U1,"white mans world Because of that, many black"
U1,people in South Africa dont really know who Hitler
U1,was. My own grandfather thought a hitler was a
U1,kind of army tank that was helping the Germans win
U1,the war. Because thats what he took from what he
U1,"heard on the news. For many black South Africans,"
U1,the story of the war was that there was someone
U1,called Hitler and he was the reason the Allies were
U1,losing the war. This Hitler was so powerful that at
U1,some point black people had to go help white people
U1,fight against himand if the white man has to stoop
U1,"to ask the black man for help fighting someone, that"
U1,someone must be the toughest guy of all time. So if
U1,"you want your dog to be tough, you name your dog"
U1,"Hitler. If you want your kid to be tough, you name"
U1,your kid Hitler. Theres a good chance youve got an
U1,uncle named Hitler. Its just a thing.
U1,"At Sandringham, we were taught more about"
U1,World War II than the typical black kids in the
U1,"townships were, but only in a basic way. We werent"
U1,taught to think critically about Hitler and anti-
U1,"Semitism and the Holocaust. We werent taught, for"
U1,"instance, that the architects of apartheid were big"
U1,"fans of Hitler, that the racist policies they put in"
U1,"place were inspired, in part, by the racist policies of"
U1,the Third Reich. We werent taught how to think
U1,about how Hitler related to the world we lived in. We
U1,"werent being taught to think, period. All we were"
U1,taught was that in 1939 Hitler invaded Poland and in
U1,1941 he invaded the Soviet Union and in 1943 he did
U1,"something else. Theyre just facts. Memorize them,"
U1,"write them down for the test, and forget them."
U1,There is also this to consider: The name Hitler
U1,does not offend a black South African because Hitler
U1,is not the worst thing a black South African can
U1,imagine. Every country thinks their history is the
U1,"most important, and thats especially true in the"
U1,West. But if black South Africans could go back in
U1,"time and kill one person, Cecil Rhodes would come"
U1,up before Hitler. If people in the Congo could go
U1,"back in time and kill one person, Belgiums King"
U1,Leopold would come way before Hitler. If Native
U1,"Americans could go back in time and kill one person,"
U1,it would probably be Christopher Columbus or
U1,Andrew Jackson.
